id_municipio,nombre,id_provincia
931,SUANCES,14
932,TORRELAVEGA,14
933,VAL DE SAN VICENTE,14
934,VALDÁLIGA,14
935,VALDERREDIBLE,14
936,VEGA DE PAS,14
937,VILLACARRIEDO,14
938,VILLAESCUSA,14
939,VILLAFUFRE,14
940,VOTO,14
941,ALBOCÀSSER,15
942,ALCALÀ DE XIVERT,15
943,ALCORA (L'),15
944,ALMAZORA/ALMASSORA,15
945,ALMENARA,15
946,ALQUERÍAS DEL NIÑO PERDIDO,15
947,ALTURA,15
948,ARTANA,15
949,ATZENETA DEL MAESTRAT,15
950,BARRACAS,15
951,BEJÍS,15
952,BENASAL,15
953,BENICARLÓ,15
954,BENICASIM/BENICÀSSIM,15
955,BENLLOCH,15
956,BETXÍ,15
957,BORRIOL,15
958,BURRIANA,15
959,CABANES,15
960,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,15
961,CHILCHES/XILXES,15
962,COVES DE VINROMÀ (LES),15
963,FORCALL,15
964,JANA (LA),15
965,JÉRICA,15
966,LLOSA (LA),15
967,LUCENA DEL CID,15
968,MONCOFA,15
969,MORELLA,15
970,NULES,15
971,OLOCAU DEL REY,15
972,ONDA,15
973,OROPESA DEL MAR/ORPESA,15
974,PEÑÍSCOLA,15
975,POBLA TORNESA (LA),15
976,RIBESALBES,15
977,SAN RAFAEL DEL RÍO,15
978,SANT JOAN DE MORÓ,15
979,SANT MATEU,15
980,SANTA MAGDALENA DE PULPIS,15
981,SEGORBE,15
982,SIERRA ENGARCERÁN,15
983,SONEJA,15
984,SOT DE FERRER,15
985,TORREBLANCA,15
986,TRAIGUERA,15
987,VALL D'ALBA,15
988,VALL D'UIXÓ (LA),15
989,VILAFAMÉS,15
990,VILANOVA D'ALCOLEA,15
991,VILLAFRANCA DEL CID,15
992,VILLARREAL/VILA-REAL,15
993,VILLAVIEJA,15
994,VINARÒS,15
995,VISTABELLA DEL MAESTRAZGO,15
996,VIVER,15
997,CEUTA,16
998,ABENÓJAR,17
999,AGUDO,17
1000,ALBALADEJO,17
1001,ALCÁZAR DE SAN JUAN,17
1002,ALCOLEA DE CALATRAVA,17
1003,ALCUBILLAS,17
1004,ALDEA DEL REY,17
1005,ALMADÉN,17
1006,ALMAGRO,17
1007,ALMEDINA,17
1008,ALMODÓVAR DEL CAMPO,17
1009,ALMURADIEL,17
1010,ARENALES DE SAN GREGORIO,17
1011,ARENAS DE SAN JUAN,17
1012,ARGAMASILLA DE ALBA,17
1013,ARGAMASILLA DE CALATRAVA,17
1014,BOLAÑOS DE CALATRAVA,17
1015,BRAZATORTAS,17
1016,CALZADA DE CALATRAVA,17
1017,CAMPO DE CRIPTANA,17
1018,CARRIÓN DE CALATRAVA,17
1019,CARRIZOSA,17
1020,CASTELLAR DE SANTIAGO,17
1021,CHILLÓN,17
1022,CIUDAD REAL,17
1023,CORRAL DE CALATRAVA,17
1024,CORTIJOS (LOS),17
1025,CÓZAR,17
1026,DAIMIEL,17
1027,FUENCALIENTE,17
1028,FUENTE EL FRESNO,17
1029,GRANÁTULA DE CALATRAVA,17
1030,GUADALMEZ,17
1031,HERENCIA,17
1032,LABORES (LAS),17
1033,LLANOS DEL CAUDILLO,17
1034,LUCIANA,17
1035,MALAGÓN,17
1036,MANZANARES,17
1037,MEMBRILLA,17
1038,MIGUELTURRA,17
1039,MONTIEL,17
1040,MORAL DE CALATRAVA,17
1041,PEDRO MUÑOZ,17
1042,PIEDRABUENA,17
1043,PORZUNA,17
1044,POZUELO DE CALATRAVA,17
1045,PUEBLA DE DON RODRIGO,17
1046,PUEBLA DEL PRÍNCIPE,17
1047,PUERTO LÁPICE,17
1048,PUERTOLLANO,17
1049,RETUERTA DEL BULLAQUE,17
1050,ROBLEDO (EL),17
1051,RUIDERA,17
1052,SACERUELA,17
1053,SAN CARLOS DEL VALLE,17
1054,SANTA CRUZ DE LOS CÁÑAMOS,17
1055,SANTA CRUZ DE MUDELA,17
1056,SOCUÉLLAMOS,17
1057,SOLANA (LA),17
1058,TERRINCHES,17
1059,TOMELLOSO,17
1060,TORRALBA DE CALATRAVA,17
1061,TORRE DE JUAN ABAD,17
1062,TORRENUEVA,17
1063,VALDEPEÑAS,17
1064,VILLAHERMOSA,17
1065,VILLAMANRIQUE,17
1066,VILLAMAYOR DE CALATRAVA,17
1067,VILLANUEVA DE LA FUENTE,17
1068,VILLANUEVA DE LOS INFANTES,17
1069,VILLANUEVA DE SAN CARLOS,17
1070,VILLARRUBIA DE LOS OJOS,17
1071,VILLARTA DE SAN JUAN,17
1072,VISO DEL MARQUÉS,17
1073,ADAMUZ,18
1074,AGUILAR DE LA FRONTERA,18
1075,ALCARACEJOS,18
1076,ALMEDINILLA,18
1077,ALMODÓVAR DEL RÍO,18
1078,AÑORA,18
1079,BAENA,18
1080,BELALCÁZAR,18
1081,BELMEZ,18
1082,BENAMEJÍ,18
1083,BLÁZQUEZ (LOS),18
1084,BUJALANCE,18
1085,CABRA,18
1086,CAÑETE DE LAS TORRES,18
1087,CARCABUEY,18
1088,CARDEÑA,18
1089,CARLOTA (LA),18
1090,CARPIO (EL),18
1091,CASTRO DEL RÍO,18
1092,CÓRDOBA,18
1093,DOÑA MENCÍA,18
1094,ENCINAS REALES,18
1095,ESPEJO,18
1096,FERNÁN-NÚÑEZ,18
1097,FUENTE OBEJUNA,18
1098,FUENTE PALMERA,18
1099,FUENTE-TÓJAR,18
1100,HINOJOSA DEL DUQUE,18
1101,HORNACHUELOS,18
1102,IZNÁJAR,18
1103,LUCENA,18
1104,LUQUE,18
1105,MONTALBÁN DE CÓRDOBA,18
1106,MONTEMAYOR,18
1107,MONTILLA,18
1108,MONTORO,18
1109,MONTURQUE,18
1110,MORILES,18
1111,NUEVA CARTEYA,18
1112,OBEJO,18
1113,PALENCIANA,18
1114,PALMA DEL RÍO,18
1115,PEDRO ABAD,18
1116,PEDROCHE,18
1117,PEÑARROYA-PUEBLONUEVO,18
1118,POSADAS,18
1119,POZOBLANCO,18
1120,PRIEGO DE CÓRDOBA,18
1121,PUENTE GENIL,18
1122,RAMBLA (LA),18
1123,RUTE,18
1124,SAN SEBASTIÁN DE LOS BALLESTEROS,18
1125,SANTAELLA,18
1126,TORRECAMPO,18
1127,VICTORIA (LA),18
1128,VILLA DEL RÍO,18
1129,VILLAFRANCA DE CÓRDOBA,18
1130,VILLAHARTA,18
1131,VILLANUEVA DE CÓRDOBA,18
1132,VILLANUEVA DEL DUQUE,18
1133,VILLANUEVA DEL REY,18
1134,VILLAVICIOSA DE CÓRDOBA,18
1135,VISO (EL),18
1136,ABEGONDO,19
1137,AMES,19
1138,ARTEIXO,19
1139,ARZÚA,19
1140,BAÑA (A),19
1141,BERGONDO,19
1142,BETANZOS,19
1143,BOIMORTO,19
1144,BOIRO,19
1145,BOQUEIXÓN,19
1146,BRIÓN,19
1147,CABANA DE BERGANTIÑOS,19
1148,CABANAS,19
1149,CAMARIÑAS,19
1150,CAMBRE,19
1151,CAPELA (A),19
1152,CARBALLO,19
1153,CARIÑO,19
1154,CARNOTA,19
1155,CARRAL,19
1156,CEDEIRA,19
1157,CEE,19
1158,CERCEDA,19
1159,CERDIDO,19
1160,COIRÓS,19
1161,CORISTANCO,19
1162,CORUÑA (A),19
1163,CULLEREDO,19
1164,CURTIS,19
1165,DODRO,19
1166,DUMBRÍA,19
1167,FENE,19
1168,FERROL,19
1169,FRADES,19
1170,IRIXOA,19
1171,LARACHA (A),19
1172,LAXE,19
1173,MALPICA DE BERGANTIÑOS,19
1174,MAZARICOS,19
1175,MELIDE,19
1176,MIÑO,19
1177,MOECHE,19
1178,MUGARDOS,19
1179,MUROS,19
1180,MUXÍA,19
1181,NARÓN,19
1182,NEDA,19
1183,NEGREIRA,19
1184,NOIA,19
1185,OLEIROS,19
1186,ORDES,19
1187,OROSO,19
1188,ORTIGUEIRA,19
1189,OUTES,19
1190,OZA DOS RÍOS,19
1191,PADERNE,19
1192,PADRÓN,19
1193,PINO (O),19
1194,POBRA DO CARAMIÑAL (A),19
1195,PONTECESO,19
1196,PONTEDEUME,19
1197,PONTES DE GARCÍA RODRÍGUEZ (AS),19
1198,PORTO DO SON,19
1199,RIANXO,19
1200,RIBEIRA,19
1201,ROIS,19
1202,SADA,19
1203,SAN SADURNIÑO,19
1204,SANTA COMBA,19
1205,SANTIAGO DE COMPOSTELA,19
1206,SOBRADO,19
1207,TEO,19
1208,TRAZO,19
1209,VAL DO DUBRA,19
1210,VALDOVIÑO,19
1211,VEDRA,19
1212,VILASANTAR,19
1213,VIMIANZO,19
1214,ZAS,19
1215,ALBERCA DE ZÁNCARA (LA),20
1216,ALCÁZAR DEL REY,20
1217,ALIAGUILLA,20
1218,ALMARCHA (LA),20
1219,ALMODÓVAR DEL PINAR,20
1220,ALMONACID DEL MARQUESADO,20
1221,ATALAYA DEL CAÑAVATE,20
1222,BARAJAS DE MELO,20
1223,BELINCHÓN,20
1224,BELMONTE,20
1225,BETETA,20
1226,BUENACHE DE ALARCÓN,20
1227,CAMPILLO DE ALTOBUEY,20
1228,CAMPOS DEL PARAÍSO,20
1229,CAÑAVERAS,20
1230,CAÑAVERUELAS,20
1231,CAÑETE,20
1232,CARBONERAS DE GUADAZAÓN,20
1233,CARDENETE,20
1234,CASAS DE BENÍTEZ,20
1235,CASAS DE FERNANDO ALONSO,20
1236,CASAS DE HARO,20
1237,CASAS DE LOS PINOS,20
1238,CASASIMARRO,20
1239,CASTILLEJO DE INIESTA,20
1240,CASTILLO DE GARCIMUÑOZ,20
1241,CERVERA DEL LLANO,20
1242,CHILLARÓN DE CUENCA,20
1243,CUENCA,20
1244,FUENTE DE PEDRO NAHARRO,20
1245,GRAJA DE INIESTA,20
1246,HERRUMBLAR (EL),20
1247,HINOJOSA (LA),20
1248,HINOJOSOS (LOS),20
1249,HITO (EL),20
1250,HONRUBIA,20
1251,HORCAJO DE SANTIAGO,20
1252,HUETE,20
1253,INIESTA,20
1254,LANDETE,20
1255,LEDAÑA,20
1256,MESAS (LAS),20
1257,MINGLANILLA,20
1258,MIRA,20
1259,MONTALBANEJO,20
1260,MONTALBO,20
1261,MOTA DEL CUERVO,20
1262,MOTILLA DEL PALANCAR,20
1263,PALOMARES DEL CAMPO,20
1264,PEDERNOSO (EL),20
1265,PEDROÑERAS (LAS),20
1266,PERAL (EL),20
1267,POZOAMARGO,20
1268,POZORRUBIELOS DE LA MANCHA,20
1269,PRIEGO,20
1270,PROVENCIO (EL),20
1271,PUEBLA DE ALMENARA,20
1272,QUINTANAR DEL REY,20
1273,SAELICES,20
1274,SALVACAÑETE,20
1275,SAN CLEMENTE,20
1276,SAN LORENZO DE LA PARRILLA,20
1277,SANTA CRUZ DE MOYA,20
1278,SANTA MARÍA DE LOS LLANOS,20
1279,SANTA MARÍA DEL CAMPO RUS,20
1280,SISANTE,20
1281,TALAYUELAS,20
1282,TARANCÓN,20
1283,TÉBAR,20
1284,TORREJONCILLO DEL REY,20
1285,TORRUBIA DEL CAMPO,20
1286,TRAGACETE,20
1287,TRESJUNCOS,20
1288,UCLÉS,20
1289,VALDEOLIVAS,20
1290,VALERAS (LAS),20
1291,VILLACONEJOS DE TRABAQUE,20
1292,VILLAESCUSA DE HARO,20
1293,VILLAGARCÍA DEL LLANO,20
1294,VILLALBA DEL REY,20
1295,VILLALPARDO,20
1296,VILLAMAYOR DE SANTIAGO,20
1297,VILLANUEVA DE LA JARA,20
1298,VILLAR DE CAÑAS,20
1299,VILLAREJO DE FUENTES,20
1300,VILLAREJO-PERIESTEBAN,20
1301,VILLARES DEL SAZ,20
1302,VILLARRUBIO,20
1303,VILLARTA,20
1304,VILLAVERDE Y PASACONSOL,20
1305,ZAFRA DE ZÁNCARA,20
1306,AIA,21
1307,ANDOAIN,21
1308,ANOETA,21
1309,ARRASATE/MONDRAGÓN,21
1310,ASTIGARRAGA,21
1311,ATAUN,21
1312,AZKOITIA,21
1313,AZPEITIA,21
1314,BEASAIN,21
1315,BERGARA,21
1316,DEBA,21
1317,DONOSTIA-SAN SEBASTIÁN,21
1318,EIBAR,21
1319,ELGOIBAR,21
1320,ERRENTERIA,21
1321,ESKORIATZA,21
1322,HERNANI,21
1323,HONDARRIBIA,21
1324,IDIAZABAL,21
1325,IRUN,21
1326,IRURA,21
1327,ITSASONDO,21
1328,LASARTE-ORIA,21
1329,LAZKAO,21
1330,LEGAZPI,21
1331,LEGORRETA,21
1332,LEZO,21
1333,MUTRIKU,21
1334,OIARTZUN,21
1335,OLABERRIA,21
1336,OÑATI,21
1337,ORDIZIA,21
1338,PASAIA,21
1339,TOLOSA,21
1340,URNIETA,21
1341,URRETXU,21
1342,USURBIL,21
1343,VILLABONA,21
1344,ZARAUTZ,21
1345,ZESTOA,21
1346,ZUMAIA,21
1347,ZUMARRAGA,21
1348,AIGUAVIVA,22
1349,AMER,22
1350,ANGLÈS,22
1351,ARBÚCIES,22
1352,AVINYONET DE PUIGVENTÓS,22
1353,BANYOLES,22
1354,BÀSCARA,22
1355,BEGUR,22
1356,BELLCAIRE D'EMPORDÀ,22
1357,BESALÚ,22
1358,BESCANÓ,22
1359,BISBAL D'EMPORDÀ (LA),22
1360,BIURE,22
1361,BLANES,22
1362,BORRASSÀ,22
1363,BRUNYOLA,22
1364,CABANELLES,22
1365,CADAQUÉS,22
1366,CALDES DE MALAVELLA,22
1367,CALONGE,22
1368,CAMPELLES,22
1369,CAMPRODON,22
1370,CAPMANY,22
1371,CASSÀ DE LA SELVA,22
1372,CASTELLÓ D'EMPÚRIES,22
1373,CASTELL-PLATJA D'ARO,22
1374,CELLERA DE TER (LA),22
1375,CELRÀ,22
1376,CERVIÀ DE TER,22
1377,CORÇÀ,22
1378,ESCALA (L'),22
1379,FAR D'EMPORDÀ (EL),22
1380,FIGUERES,22
1381,FONTANILLES,22
1382,FORALLAC,22
1383,FORNELLS DE LA SELVA,22
1384,FORTIÀ,22
1385,GARRIGÀS,22
1386,GIRONA,22
1387,HOSTALRIC,22
1388,JONQUERA (LA),22
1389,JUIÀ,22
1390,LLAGOSTERA,22
1391,LLANÇÀ,22
1392,LLERS,22
1393,LLÍVIA,22
1394,LLORET DE MAR,22
1395,MAÇANET DE CABRENYS,22
1396,MAÇANET DE LA SELVA,22
1397,MONT-RAS,22
1398,OLOT,22
1399,PALAFRUGELL,22
1400,PALAMÓS,22
1401,PALOL DE REVARDIT,22
1402,PAU,22
1403,PEDRET I MARZÀ,22
1404,PERA (LA),22
1405,PLANES D'HOSTOLES (LES),22
1406,PONT DE MOLINS,22
1407,PORQUERES,22
1408,PORT DE LA SELVA (EL),22
1409,PORTBOU,22
1410,PRESES (LES),22
1411,PUIGCERDÀ,22
1412,QUART,22
1413,REGENCÓS,22
1414,RIPOLL,22
1415,RIUDARENES,22
1416,RIUDELLOTS DE LA SELVA,22
1417,ROSES,22
1418,SALT,22
1419,SANT FELIU DE BUIXALLEU,22
1420,SANT FELIU DE GUÍXOLS,22
1421,SANT GREGORI,22
1422,SANT HILARI SACALM,22
1423,SANT JAUME DE LLIERCA,22
1424,SANT JOAN DE LES ABADESSES,22
1425,SANT JORDI DESVALLS,22
1426,SANT PERE PESCADOR,22
1427,SANTA COLOMA DE FARNERS,22
1428,SANTA CRISTINA D'ARO,22
1429,SANTA LLOGAIA D'ÀLGUEMA,22
1430,SARRIÀ DE TER,22
1431,SAUS,22
1432,SERINYÀ,22
1433,SERRA DE DARÓ,22
1434,SILS,22
1435,TORROELLA DE MONTGRÍ,22
1436,TOSSA DE MAR,22
1437,ULLÀ,22
1438,VALL DE BIANYA (LA),22
1439,VALL D'EN BAS (LA),22
1440,VERGES,22
1441,VIDRERES,22
1442,VILADAMAT,22
1443,VILAMALLA,22
1444,VILOBÍ D'ONYAR,22
1445,ALBOLOTE,23
1446,ALBUÑÁN,23
1447,ALBUÑOL,23
1448,ALFACAR,23
1449,ALGARINEJO,23
1450,ALHAMA DE GRANADA,23
1451,ALHENDÍN,23
1452,ALMUÑÉCAR,23
1453,ARMILLA,23
1454,ATARFE,23
1455,BAZA,23
1456,BENALÚA DE LAS VILLAS,23
1457,BENAMAUREL,23
1458,CÁDIAR,23
1459,CALAHORRA (LA),23
1460,CALICASAS,23
1461,CAMPOTÉJAR,23
1462,CANILES,23
1463,CASTILLÉJAR,23
1464,CASTRIL,23
1465,CENES DE LA VEGA,23
1466,CHAUCHINA,23
1467,CHURRIANA DE LA VEGA,23
1468,CIJUELA,23
1469,COGOLLOS DE LA VEGA,23
1470,COLOMERA,23
1471,CUEVAS DEL CAMPO,23
1472,CÚLLAR,23
1473,CÚLLAR VEGA,23
1474,DARRO,23
1475,DEIFONTES,23
1476,DIEZMA,23
1477,DÓLAR,23
1478,DÚRCAL,23
1479,FREILA,23
1480,FUENTE VAQUEROS,23
1481,GABIAS (LAS),23
1482,GALERA,23
1483,GOR,23
1484,GRANADA,23
1485,GUADAHORTUNA,23
1486,GUADIX,23
1487,GUALCHOS,23
1488,GÜEJAR SIERRA,23
1489,GÜEVÉJAR,23
1490,HUÉNEJA,23
1491,HUÉSCAR,23
1492,HUÉTOR DE SANTILLÁN,23
1493,HUÉTOR TÁJAR,23
1494,HUÉTOR VEGA,23
1495,ILLORA,23
1496,IZNALLOZ,23
1497,JAYENA,23
1498,JETE,23
1499,JUN,23
1500,LÁCHAR,23
1501,LANJARÓN,23
1502,LECRÍN,23
1503,LOJA,23
1504,MARACENA,23
1505,MOCLÍN,23
1506,MOLVÍZAR,23
1507,MONACHIL,23
1508,MONTEFRÍO,23
1509,MONTEJÍCAR,23
1510,MONTILLANA,23
1511,MORALEDA DE ZAFAYONA,23
1512,MORELÁBOR,23
1513,MOTRIL,23
1514,NEVADA,23
1515,NIGÜELAS,23
1516,OGÍJARES,23
1517,ORCE,23
1518,ÓRGIVA,23
1519,OTURA,23
1520,PADUL,23
1521,PAMPANEIRA,23
1522,PELIGROS,23
1523,PEZA (LA),23
1524,PÍÑAR,23
1525,PINOS PUENTE,23
1526,PÓRTUGOS,23
1527,PUEBLA DE DON FADRIQUE,23
1528,PULIANAS,23
1529,PURULLENA,23
1530,SALAR,23
1531,SALOBREÑA,23
1532,SANTA FE,23
1533,UGÍJAR,23
1534,VEGAS DEL GENIL,23
1535,VÉLEZ DE BENAUDALLA,23
1536,VENTAS DE HUELMA,23
1537,VILLAMENA,23
1538,VILLANUEVA DE LAS TORRES,23
1539,VILLANUEVA MESÍA,23
1540,ZAFARRAYA,23
1541,ZAGRA,23
1542,ZUBIA (LA),23
1543,ZÚJAR,23
1544,ALCOLEA DEL PINAR,24
1545,ALGORA,24
1546,ALMADRONES,24
1547,ALMOGUERA,24
1548,ALMONACID DE ZORITA,24
1549,ALOVERA,24
1550,ATIENZA,24
1551,AZUQUECA DE HENARES,24
1552,BERNINCHES,24
1553,BRIHUEGA,24
1554,CABANILLAS DEL CAMPO,24
1555,CAMPILLO DE DUEÑAS,24
1556,CASAR (EL),24
1557,CHILOECHES,24
1558,CIFUENTES,24
1559,CONDEMIOS DE ARRIBA,24
1560,CUBILLO DE UCEDA (EL),24
1561,ESPINOSA DE HENARES,24
1562,FONTANAR,24
1563,GUADALAJARA,24
1564,HUMANES,24
1565,JADRAQUE,24
1566,LEDANCA,24
1567,MARANCHÓN,24
1568,MARCHAMALO,24
1569,MIRABUENO,24
1570,MOLINA DE ARAGÓN,24
1571,MONDÉJAR,24
1572,PASTRANA,24
1573,PIOZ,24
1574,POZO DE GUADALAJARA,24
1575,QUER,24
1576,SACEDÓN,24
1577,SAÚCA,24
1578,SIGÜENZA,24
1579,TORIJA,24
1580,TORREJÓN DEL REY,24
1581,TORREMOCHA DEL CAMPO,24
1582,TRIJUEQUE,24
1583,VILLANUEVA DE LA TORRE,24
1584,VIÑUELAS,24
1585,YEBRA,24
1586,YUNQUERA DE HENARES,24
1587,ALJARAQUE,25
1588,ALMONASTER LA REAL,25
1589,ALMONTE,25
1590,ALOSNO,25
1591,ARACENA,25
1592,AROCHE,25
1593,AYAMONTE,25
1594,BEAS,25
1595,BERROCAL,25
1596,BOLLULLOS PAR DEL CONDADO,25
1597,BONARES,25
1598,CALA,25
1599,CAMPILLO (EL),25
1600,CARTAYA,25
1601,CERRO DE ANDÉVALO (EL),25
1602,CHUCENA,25
1603,CORTEGANA,25
1604,ENCINASOLA,25
1605,ESCACENA DEL CAMPO,25
1606,GIBRALEÓN,25
1607,GRANADO (EL),25
1608,HIGUERA DE LA SIERRA,25
1609,HUELVA,25
1610,ISLA CRISTINA,25
1611,LEPE,25
1612,LUCENA DEL PUERTO,25
1613,MANZANILLA,25
1614,MINAS DE RIOTINTO,25
1615,MOGUER,25
1616,NAVA (LA),25
1617,NERVA,25
1618,NIEBLA,25
1619,PALMA DEL CONDADO (LA),25
1620,PALOS DE LA FRONTERA,25
1621,PATERNA DEL CAMPO,25
1622,PAYMOGO,25
1623,PUEBLA DE GUZMÁN,25
1624,PUNTA UMBRÍA,25
1625,ROCIANA DEL CONDADO,25
1626,ROSAL DE LA FRONTERA,25
1627,SAN BARTOLOMÉ DE LA TORRE,25
1628,SAN JUAN DEL PUERTO,25
1629,SANTA BÁRBARA DE CASA,25
1630,SANTA OLALLA DEL CALA,25
1631,TRIGUEROS,25
1632,VALVERDE DEL CAMINO,25
1633,VILLABLANCA,25
1634,VILLALBA DEL ALCOR,25
1635,VILLANUEVA DE LOS CASTILLEJOS,25
1636,VILLARRASA,25
1637,ZALAMEA LA REAL,25
1638,AÍNSA-SOBRARBE,26
1639,ALBALATE DE CINCA,26
1640,ALBERO BAJO,26
1641,ALCAMPELL,26
1642,ALCOLEA DE CINCA,26
1643,ALCUBIERRE,26
1644,ALMUDÉVAR,26
1645,ALQUÉZAR,26
1646,ALTORRICÓN,26
1647,ARÉN,26
1648,AYERBE,26
1649,BALLOBAR,26
1650,BARBASTRO,26
1651,BENABARRE,26
1652,BIELSA,26
1653,BIESCAS,26
1654,BINACED,26
1655,BINÉFAR,26
1656,BOLTAÑA,26
1657,BROTO,26
1658,CAMPO,26
1659,CANDASNOS,26
1660,CANFRANC,26
1661,CAPELLA,26
1662,CASTEJÓN DE SOS,26
1663,CASTEJÓN DEL PUENTE,26
1664,ESPLÚS,26
1665,ESTADILLA,26
1666,ESTOPIÑÁN DEL CASTILLO,26
1667,FONZ,26
1668,FRAGA,26
1669,GRADO (EL),26
1670,GRAÑÉN,26
1671,GRAUS,26
1672,GURREA DE GÁLLEGO,26
1673,HUERTO,26
1674,HUESCA,26
1675,ISÁBENA,26
1676,JACA,26
1677,LABUERDA,26
1678,LALUEZA,26
1679,LANAJA,26
1680,LOPORZANO,26
1681,MONZÓN,26
1682,NUENO,26
1683,ONTIÑENA,26
1684,OSSO DE CINCA,26
1685,PEÑALBA,26
1686,PERALTA DE ALCOFEA,26
1687,PERALTILLA,26
1688,PUENTE LA REINA DE JACA,26
1689,SABIÑÁNIGO,26
1690,SALLENT DE GÁLLEGO,26
1691,SAN MIGUEL DEL CINCA,26
1692,SARIÑENA,26
1693,SECASTILLA,26
1694,SENA,26
1695,SIÉTAMO,26
1696,SOTONERA (LA),26
1697,TAMARITE DE LITERA,26
1698,TELLA-SIN,26
1699,TORRENTE DE CINCA,26
1700,TORRES DE BARBUÉS,26
1701,VALLE DE HECHO,26
1702,VILLANOVA,26
1703,VILLANÚA,26
1704,VILLANUEVA DE SIGENA,26
1705,ZAIDÍN,26
1706,ALBANCHEZ DE MÁGINA,27
1707,ALCALÁ LA REAL,27
1708,ALCAUDETE,27
1709,ANDÚJAR,27
1710,ARJONA,27
1711,ARJONILLA,27
1712,ARQUILLOS,27
1713,ARROYO DEL OJANCO,27
1714,BAEZA,27
1715,BAILÉN,27
1716,BAÑOS DE LA ENCINA,27
1717,BEAS DE SEGURA,27
1718,BEDMAR Y GARCÍEZ,27
1719,BEGÍJAR,27
1720,BÉLMEZ DE LA MORALEDA,27
1721,CABRA DEL SANTO CRISTO,27
1722,CAMBIL,27
1723,CAMPILLO DE ARENAS,27
1724,CARBONEROS,27
1725,CÁRCHELES,27
1726,CAROLINA (LA),27
1727,CASTELLAR,27
1728,CASTILLO DE LOCUBÍN,27
1729,CAZORLA,27
1730,CHICLANA DE SEGURA,27
1731,CHILLUÉVAR,27
1732,FRAILES,27
1733,FUERTE DEL REY,27
1734,GUARDIA DE JAÉN (LA),27
1735,GUARROMÁN,27
1736,HUELMA,27
1737,HUESA,27
1738,IBROS,27
1739,IRUELA (LA),27
1740,IZNATORAF,27
1741,JABALQUINTO,27
1742,JAÉN,27
1743,JAMILENA,27
1744,JIMENA,27
1745,JÓDAR,27
1746,LAHIGUERA,27
1747,LINARES,27
1748,LOPERA,27
1749,MANCHA REAL,27
1750,MARMOLEJO,27
1751,MARTOS,27
1752,MENGÍBAR,27
1753,MONTIZÓN,27
1754,NAVAS DE SAN JUAN,27
1755,NOALEJO,27
1756,ORCERA,27
1757,PEAL DE BECERRO,27
1758,PEGALAJAR,27
1759,PORCUNA,27
1760,POZO ALCÓN,27
1761,PUENTE DE GÉNAVE,27
1762,PUERTA DE SEGURA (LA),27
1763,QUESADA,27
1764,RUS,27
1765,SABIOTE,27
1766,SANTA ELENA,27
1767,SANTIAGO-PONTONES,27
1768,SANTISTEBAN DEL PUERTO,27
1769,SANTO TOMÉ,27
1770,SEGURA DE LA SIERRA,27
1771,SILES,27
1772,SORIHUELA DEL GUADALIMAR,27
1773,TORRE DEL CAMPO,27
1774,TORREBLASCOPEDRO,27
1775,TORREDONJIMENO,27
1776,TORREPEROGIL,27
1777,TORRES,27
1778,TORRES DE ALBÁNCHEZ,27
1779,ÚBEDA,27
1780,VALDEPEÑAS DE JAÉN,27
1781,VILCHES,27
1782,VILLACARRILLO,27
1783,VILLANUEVA DE LA REINA,27
1784,VILLANUEVA DEL ARZOBISPO,27
1785,VILLARES (LOS),27
1786,VILLATORRES,27
1787,ANTIGUA (LA),28
1788,ARDÓN,28
1789,ASTORGA,28
1790,BAÑEZA (LA),28
1791,BEMBIBRE,28
1792,BOÑAR,28
1793,BRAZUELO,28
1794,BURGO RANERO (EL),28
1795,CABREROS DEL RÍO,28
1796,CACABELOS,28
1797,CAMPO DE VILLAVIDEL,28
1798,CAMPONARAYA,28
1799,CARRIZO,28
1800,CARROCERA,28
1801,CASTROCALBÓN,28
1802,CASTROCONTRIGO,28
1803,CHOZAS DE ABAJO,28
1804,CISTIERNA,28
1805,CONGOSTO,28
1806,CUBILLAS DE RUEDA,28
1807,CUBILLOS DEL SIL,28
1808,FABERO,28
1809,FRESNO DE LA VEGA,28
1810,HOSPITAL DE ÓRBIGO,28
1811,LAGUNA DE NEGRILLOS,28
1812,LEÓN,28
1813,MANSILLA DE LAS MULAS,28
1814,MANSILLA MAYOR,28
1815,ONZONILLA,28
1816,PÁRAMO DEL SIL,28
1817,POLA DE GORDÓN (LA),28
1818,PONFERRADA,28
1819,PUEBLA DE LILLO,28
1820,PUENTE DE DOMINGO FLÓREZ,28
1821,RIAÑO,28
1822,RIEGO DE LA VEGA,28
1823,RIELLO,28
1824,RIOSECO DE TAPIA,28
1825,ROBLA (LA),28
1826,ROPERUELOS DEL PÁRAMO,28
1827,SAHAGÚN,28
1828,SAN ANDRÉS DEL RABANEDO,28
1829,SAN CRISTÓBAL DE LA POLANTERA,28
1830,SAN EMILIANO,28
1831,SANTA CRISTINA DE VALMADRIGAL,28
1832,SANTA MARÍA DE LA ISLA,28
1833,SANTA MARÍA DEL PÁRAMO,28
1834,SANTOVENIA DE LA VALDONCINA,28
1835,SARIEGOS,28
1836,SENA DE LUNA,28
1837,TORAL DE LOS GUZMANES,28
1838,TORENO,28
1839,TRABADELO,28
1840,TURCIA,28
1841,URDIALES DEL PÁRAMO,28
1842,VALDEFRESNO,28
