id_estacion,Dirección,Código postal,Latitud,Longitud,Tipo,Rótulo,Tipo venta,Rem.,Margen,id_localidad
870,RAMBLA BERNAL 19,4700,36.797944,-2.727306,terrestre,TRANSPORTES BEARCA S.L.,P,dm,I,184
871,AVENIDA DEL TREINTA 121,4700,36.777611,-2.792222,terrestre,REPSOL,P,OM,I,184
872,CARRETERA CARRETERA DE BERJA KM. 16,4700,36.784250,-2.834417,terrestre,CAMPOEJIDO  ,P,dm,D,184
873,CARRETERA CARRETERA DE BERJA KM. 16,4700,36.780778,-2.831333,terrestre,CAMPOEJIDO,P,dm,I,184
874,CARRETERA DE ALMERIMAR KM. 3,4700,36.727361,-2.802194,terrestre,E.S. CAMPOEJIDO CTRA ALMERIMAR,P,dm,D,184
875,CALLE CUATRO VIENTOS 228 S/N,4700,36.768917,-2.831861,terrestre,E.S CAMPOEJIDO LAS PEÑAS,P,dm,I,184
876,DISEMINADO LOS MAJALES 39,4700,36.737778,-2.816667,terrestre,ESTACION DE SERVICIO VICASOL S.L.,P,dm,D,184
877,CALLE CAMINO DE ADRA S/N ESQUINA CALLE LA PARRA 0,4700,36.769278,-2.827583,terrestre,BP EL EJIDO - COOP SANTA MARIA,P,dm,N,184
878,CALLE CAMINO DE ROQUETAS 6,4700,36.778167,-2.772639,terrestre,E.S. COOP SANTA MARIA DEL AGUILA - EL EJIDO,P,dm,D,184
879,CRA DE LA MOJONERA NORIAS 155,4700,36.757417,-2.748222,terrestre,ES NORIAS,P,dm,N,184
880,CARRERA ALMERIMAR 5,4700,36.720917,-2.799917,terrestre,BAHIA DE ALMERIMAR ,P,dm,N,184
881,AVENIDA OASIS 260,4700,36.758556,-2.805444,terrestre,REPSOL,P,dm,D,184
882,PARAJE DERRAMADERO DE CABRILES,4700,36.768306,-2.828556,terrestre,EJIDO OESTE,P,dm,N,184
883,CALLE BULEVAR 74,4700,36.771278,-2.826111,terrestre,REPSOL LA COSTA,P,dm,D,184
884,CARRETERA ALMERIMAR KM. S/N,4700,36.754056,-2.806056,terrestre,HAFESA,P,dm,N,184
885,CARRETERA AL-9008 KM. 4593,4700,36.723944,-2.795139,terrestre,E.S CAMPOEJIDO TIERRAS ALMERIA,P,dm,D,184
886,CALLE MARSELLA S/N,4700,36.782944,-2.756139,terrestre,AGROPONIENTE,P,dm,N,184
887,CALLE SIERRA DE ATALAYA 2,4700,36.776889,-2.794083,terrestre,PLENOIL,P,dm,D,184
888,CARRETERA N 340 KM. 413,4710,36.782917,-2.756222,terrestre,TRUCK STOP DEL PONIENTE ,P,dm,D,185
889,CARRETERA DE LA MOJONERA KM. 0300,4710,36.775278,-2.782250,terrestre,TRUCK STOP EL EJIDO S.L.,P,dm,D,185
890,CAMINO CAMINO DE ROQUETAS 77,4710,36.775000,-2.752222,terrestre,E.S.CAMPOEJIDO-LA ALDEILLA,P,dm,D,185
891,LOMA DEL VIENTO  Nº 78,4716,36.747750,-2.735917,terrestre,ECONORIAS,P,dm,D,186
892,CARRETERA PUESTO RUBIO KM. 66,4716,36.771611,-2.754139,terrestre,REPSOL,P,dm,D,186
893,CARRETERA A-1050 KM. 72,4716,36.752833,-2.704167,terrestre,EESS FEPSA,P,dm,I,186
894,CALLE FRAILE 18,4716,36.759806,-2.757000,terrestre,NORIAS VILOS.L,P,dm,D,186
895,CARRETERA AL-3303 KM. 1,4700,36.782167,-2.787444,terrestre,BP SANTA MARIA DEL AGUILA,P,dm,D,185
896,CALLE AGUA 60,4716,36.709667,-2.691417,terrestre,COHORSAN SCA,P,dm,D,187
897,CARRETERA 223 KM. 29,4700,36.714472,-2.700944,terrestre,AGLA,P,dm,N,187
898,CARRETERA MATAGORDA - GUARDIAS VIEJAS S/N KM. S/N,4715,36.770722,-2.797944,terrestre,GASOLEOS SOTOMONTESS.L.,P,dm,D,188
899,AVENIDA LA REDONDA S/N S/N,4712,36.733306,-2.884444,terrestre,E.S.BALERMAMAR SL,P,dm,D,189
900,POLIGONO INDUSTRIAL LA REDONDA S/N S/N,4710,36.785444,-2.742972,terrestre,GASOLEOS VILOMORES.L.,P,dm,D,184
901,A-92A km 333,4500,37.160889,-2.832778,terrestre,CEPSA,P,dm,D,190
902,CALLE ARGENTINA (CAÑ) 34,4869,37.363417,-2.266972,terrestre,GONZALEZ CAÑABATE CARBURANTES,P,dm,I,191
903,PARAJE MOJON. POLIGONO 5. PARCELA 44,4869,37.358167,-2.282472,terrestre,SUIMASA,P,dm,D,192
903,PARAJE MOJON. POLIGONO 5. PARCELA 44,4869,37.358167,-2.282472,terrestre,SUIMASA,P,dm,D,3853
904,POLIGONO LAS CRUCES 4,4869,37.364889,-2.266167,terrestre,COOP. TRACOMAR,P,dm,D,193
905,CARRETERA DE BAZA A HUERCAL OVERA KM. 58000,4869,37.363194,-2.268139,terrestre,REPSOL,P,dm,D,193
906,BARRIO RUINI 16,4560,36.945361,-2.475083,terrestre,CEPSA,P,dm,D,194
907,CARRETERA CTRA. NACIONAL 340 KM. 520700,4280,37.168139,-1.932611,terrestre,REPSOL,P,OM,I,195
908,CARRETERA NACIONAL 340 POLIGONO INDUSTRIAL EL APOLO KM. S/N,4280,37.169917,-1.930500,terrestre,COALTRANS S COOP AND,P,dm,D,195
909,AVENIDA ANDALUCIA S/N,4630,37.184694,-1.825583,terrestre,PLENOIL,P,dm,D,196
910,AUTOVIA A92 SUR KM. 358,4550,37.116917,-2.561278,terrestre,BP,P,dm,N,197
911,CARRETERA NACIONAL 340 PARAJE ZAMARULA KM. 449,4230,36.898972,-2.445167,terrestre,CEPSA,P,dm,D,198
912,CARRETERA TORRECÁRDENAS Nº 167 KM. 8,4230,36.866694,-2.440944,terrestre,PLENOIL,P,dm,D,198
913,CARRETERA N-340 KM. 446,4230,36.874972,-2.444778,terrestre,REPSOL,P,OM,D,198
914,CARRETERA TORRECÁRDENAS KM. 16,4230,36.865194,-2.442806,terrestre,PLENOIL,P,dm,D,198
915,CALLE MIGUEL URIBE GÓMEZ 4,4600,37.415528,-1.967222,terrestre,OIL JCJ,P,dm,D,199
916,CARRERA A-327 32,4600,37.411111,-1.963028,terrestre,OIL BAROL,P,dm,D,199
917,CARRETERA NACIONAL 340 KM. 555,4600,37.401306,-1.938639,terrestre,CEPSA,P,dm,D,199
918,CARRETERA ESTACIÓN KM. 159,4600,37.399000,-1.951444,terrestre,PLENOIL,P,dm,D,199
919,CARRETERA CARRETERA NACIONAL 340 KM. 5541,4600,37.386194,-1.940889,terrestre,REPSOL,P,dm,D,199
920,CR AUTOVIA DEL MEDITERRANEO KM,4600,37.481194,-1.870111,terrestre,"ANDAMUR ""EL LIMITE""",P,dm,N,199
921,CARRETERA N-340 KM. 5424,4600,37.315833,-1.963750,terrestre,CEPSA,P,dm,D,199
922,CARRETERA A-350 KM. 5100,4600,37.416778,-1.876222,terrestre,E.S H8 ENERGYS,P,dm,I,199
923,AUTOVIA A7 SALIDA 559 KM. 559,4662,37.434583,-1.910667,terrestre,CEPSA,P,dm,D,199
924,AUTOVIA MURCIA - ALMERIA E15 SALIDA 682 KM. ,4662,37.352056,-1.970917,terrestre,REPSOL,P,dm,D,199
925,CARRETERA ORGIVA-AGADOR KM. 96,4470,36.988611,-2.911278,terrestre,REPSOL,P,dm,I,200
926,POLIGONO LA REDONDA 1,4271,37.219444,-2.064417,terrestre,INICIATIVAS RUMIAL,P,dm,D,201
927,CARRETERA OLULA-MACAEL KM. 17,4867,37.341167,-2.294583,terrestre,SUIMASA,P,dm,I,202
928,CARRETERA CTRA. DE TAHAL KM. 3,4867,37.333306,-2.299139,terrestre,NTRA SRA DEL ROSARIO,P,dm,D,202
929,POLIGONO UE 18 INDUSTRIAL 3,4867,37.334778,-2.287167,terrestre,AUTOSERVICIOS LARPY,P,dm,D,202
930,CALLE CAMINO REAL SN,4838,37.707972,-2.168333,terrestre,REPSOL,P,dm,D,203
931,PARAJE LOS GURULLOS S/N,4638,37.138583,-1.840083,terrestre,CEPSA,P,dm,I,204
932,CR AL-118 06,4638,37.169056,-1.824028,terrestre,REPSOL,P,OM,D,204
933,N-340 km 4207,4745,36.796056,-2.686917,terrestre,REPSOL,P,OM,I,205
934,CARRETERA N-340 KM. 418,4745,36.790778,-2.706361,terrestre,SHELL,P,OM,I,205
935,AVENIDA DE LAS CANTINAS S/N,4745,36.796250,-2.687917,terrestre,PLENOIL,P,dm,D,205
936,CALLE ALHONDIGA S/N,4745,36.751667,-2.695389,terrestre,AGLA E.S. CRUCE LOS PALOS,P,dm,D,205
937,CARRETERA N-340 KM. 418,4279,36.791667,-2.706861,terrestre,SHELL,P,OM,D,205
938,PARAJE LOS NAVARROS S/N,4540,37.112528,-2.618361,terrestre,REPSOL,P,OM,I,206
939,N-341 (NIJAR-CARBONERAS) km 05,4100,36.992000,-2.062944,terrestre,SHELL,P,OM,D,207
940,AUTOVIA AUTOVIA DEL MEDITERRANEO SAL.471 KM. 471,4100,36.869083,-2.229556,terrestre,BP ESTACION DE SERVICIO EL 21,P,dm,N,207
941,CARRETERA AL-340 ALMERIA-NIJAR KM. 30,4100,36.949250,-2.205833,terrestre,BP NIJAR,P,dm,N,207
942,AUTOVIA ALMERIA  MURCIA SALIDA 494 KM. ,4100,36.993861,-2.067056,terrestre,BP VENTA DEL POBRE,P,dm,I,207
943,AUTOVIA E 15 NAC.340 KM. ,4100,36.955667,-2.127111,terrestre,REPSOL,P,OM,I,207
944,CALLE BRUSELAS 60,4117,36.911806,-2.166361,terrestre,PLENOIL,P,dm,D,208
945,CARRETERA IRYDA (CH) KM. 5,4117,36.922972,-2.149167,terrestre,HORTOFRUCOOP S.C.A.,P,dm,D,208
946,CRTA. DE YRIDA km 27,4117,36.904333,-2.178361,terrestre,"CASI "" COOPERATIVA AGRICOLA """,P,dm,I,208
947,PARAJE CAÑADA MENA PARCELAS 10-11 10,4117,36.920917,-2.172417,terrestre,COPROHNIJAR S.C.A.,P,dm,N,208
948,CARRETERA A SAN JOSE KM. 2,4117,36.921778,-2.193194,terrestre,BIO SABOR,R,dm,I,208
949,CARRETERA DE IRYDA KM. 5200,4117,36.898083,-2.186444,terrestre,REPSOL,P,OM,I,208
950,PARAJE LOS TRANCES. POLÍGONO 205 PARCELAS 9-10 S/N,4117,36.896111,-2.157222,terrestre,LITORAL DE NIJAR,P,dm,N,208
951,CARRETERA IRYDA-CAMPOHERMOSO KM.9 KM. 9,4117,36.946556,-2.152222,terrestre,S.A.T. COSTA DE NIJAR,P,dm,N,208
952,CARRETERA IRIDA KM. 156,4110,36.927306,-2.143667,terrestre,CEPSA,P,dm,D,209
953,CARRETERA DE LAS NEGRAS KM. 149,4110,36.940667,-2.138694,terrestre,BP,P,dm,D,209
954,CARRETERA LOS GALLARDOS KM. 40,4110,36.935694,-2.133694,terrestre,PLENOIL,P,dm,D,209
955,CALLE VILLA MARIA SURTIDOR S/N,4110,36.925778,-2.143944,terrestre,PETROPRIX,P,dm,N,209
956,CARRETERA AL-3201 KM. 65,4117,36.815778,-2.160972,terrestre,REPSOL,P,OM,I,210
957,AVENIDA AVDA. ALMANZORA 45,4860,37.356667,-2.297500,terrestre,EE.SS. SAN SEBASTIAN,P,dm,N,211
958,AVENIDA ANDALUCIA 62,4810,37.485000,-2.287528,terrestre,CEPSA,P,dm,I,212
959,CALLE LA GASOLINERA 5 ,4640,37.394500,-1.752083,terrestre,REPSOL,P,OM,I,213
960,POLIGONO POLIGONO INDUSTRIAL PULPI S/N,4640,37.393194,-1.760833,terrestre,E.S. AQUACENTER,P,dm,D,213
961,POLIGONO S-LF1 1,4640,37.383472,-1.749139,terrestre,EUROPULPI,P,dm,N,213
962,URBANIZACIÓN PARCELA T2 SECTOR S-RTU 5 ?CALAS DE PINAR? S/N,4640,37.361361,-1.664250,terrestre,CEPSA,P,OM,D,214
963,CR A-334 50.9 (A-334 km 509),4870,37.358250,-2.339556,terrestre,SUIMASA,P,dm,D,215
964,CR A-92 386,4260,36.960750,-2.466583,terrestre,REPSOL,P,dm,I,216
965,CARRETERA LA MOJONERA KM. 142,4740,36.762167,-2.632750,terrestre,PLENOIL,P,dm,D,217
966,CAMINO DE LOS MERCADOS S/N,4740,36.757167,-2.642528,terrestre,COSTA DE ALMERIA,P,dm,D,217
967,CR  E-15  P.K. 429  (N-340 SALIDA,4740,36.819917,-2.597167,terrestre,REPSOL,P,OM,D,217
968,CARRETERA DE LA MOJONERA KM. 285,4740,36.761111,-2.636944,terrestre,E.S. CAMPOEJIDO ROQUETAS,P,dm,N,217
969,CAMINO A-1051 10,4740,36.749444,-2.636944,terrestre,BP ROQUETAS,P,OM,D,217
970,CTRA. ALICUN KM 5.05 (A-391 km 38),4740,36.798611,-2.601222,terrestre,REPSOL,P,dm,D,217
971,CARRETERA SABINAL KM. 337,4740,36.741306,-2.616861,terrestre,CEPSA,P,dm,I,217
972,AVENIDA ALICUN 62,4740,36.771750,-2.613361,terrestre,CEPSA,P,dm,D,217
973,CARRETERA MOJONERA (MO) KM. 37,4740,36.759611,-2.645694,terrestre,CEPSA,P,dm,I,217
974,AVENIDA DE ALICUN 23 (A-391 km 05),4740,36.769972,-2.613417,terrestre,CEPSA,P,dm,I,217
975,CARRETERA ALICUN KM. 505,4740,36.798722,-2.602111,terrestre,REPSOL,P,dm,I,217
976,CARRETERA ALMERIA 9029 KM. 1,4740,36.773194,-2.629694,terrestre,E.S PACOCALCULA,P,dm,D,217
977,CAMINO DE LAS MERCADOS Nº 50,4740,36.751385,-2.637818,terrestre,CONSUMOMAR S.C.A.,P,dm,D,217
978,CARRETERA CRTA. ALICUN KM. S/N,4740,36.776111,-2.611944,terrestre,CARREFOUR,P,dm,N,217
979,AVENIDA CALOS III 82,4720,36.809278,-2.592917,terrestre,CEPSA,P,dm,D,218
979,AVENIDA CALOS III 82,4720,36.809278,-2.592917,terrestre,CEPSA,P,dm,D,3469
980,AVENIDA CARLOS III (AS) 305,4720,36.811083,-2.584861,terrestre,BP AGUADULCE,P,dm,N,218
980,AVENIDA CARLOS III (AS) 305,4720,36.811083,-2.584861,terrestre,BP AGUADULCE,P,dm,N,3469
981,CALLE JOSE MARIA MOLINA S/N,4720,36.822694,-2.582556,terrestre,REPSOL,P,OM,D,218
981,CALLE JOSE MARIA MOLINA S/N,4720,36.822694,-2.582556,terrestre,REPSOL,P,OM,D,3469
982,CARRETERA A1075 KM. 1,4420,36.962778,-2.537194,terrestre,BP E.S. LOS MILLARES,P,dm,I,219
983,CALLE MINA LEONA 1 1,4890,37.360417,-2.508722,terrestre,HAFESA,P,dm,D,220
984,CARRETERA A-316 UBEDA-CABRA  PK. 169 KM. S/N,4270,37.097500,-2.121306,terrestre,E/S  SAN JAVIER,P,dm,D,221
985,BO EL PUNTAL SN,4270,37.169833,-2.128694,terrestre,CEPSA - LOS FILABRES SCA,P,dm,D,221
986,PARAJE EL COLLAICO S/N,4270,37.095667,-2.119944,terrestre,CITRASOR SCA,P,dm,N,221
987,AVENIDA RICARDO FABREGA 81,4200,37.057278,-2.387556,terrestre,BP LA ERA TABERNAS,P,dm,N,222
988,CARRETERA N-340A KM. 479,4200,37.084750,-2.308667,terrestre,REPSOL,P,dm,D,222
989,CARRETERA A-349 KM. 266,4275,37.231111,-2.296194,terrestre,CEPSA,P,dm,D,223
990,AVENIDA AVD.  JOSE ANTONIO 18,4880,37.347722,-2.432222,terrestre,REPSOL,P,OM,D,224
991,POLIGONO INDUSTRIAL CL. LEONARDO DA VINCCI SECTOR TI4 4,4880,37.347917,-2.427000,terrestre,VOLACAN,P,dm,D,224
992,CALLE CABRERA 0,4369,37.151556,-1.895944,terrestre,SHELL,P,dm,D,225
993,CARRETERA VELEZ BLANCO KM. 26,4839,37.859639,-2.226750,terrestre,TOPFUEL,P,dm,I,226
994,AVENIDA DE ANDALUCIA 2,4820,37.645306,-2.069528,terrestre,LAS PEPAS,P,dm,D,227
995,POLIGONO LA FORJA 79/80,4820,37.644861,-2.100750,terrestre,INV,P,dm,D,227
996,AV ANDALUCIA 41,4820,37.646750,-2.070389,terrestre,ESTACION DE SERVICIO VELEZ RUBIO,P,dm,I,227
997,CARRETERA CRTA. NAC 340A KM. 533,4620,37.252778,-1.881333,terrestre,CEPSA,P,dm,D,228
998,CARRETERA 337 KM 18 KM. 18,4620,37.234583,-1.850611,terrestre,ESTACION SERVICIO VERA SV,P,dm,N,228
999,CALLE CARRETERA DE CUEVAS 1,4620,37.251333,-1.871778,terrestre,PLENOIL,P,dm,D,228
1000,CR AL-3327 38,4620,37.220833,-1.836806,terrestre,REPSOL,P,dm,I,228
1001,CARRETERA C-3327 KM. 1,4620,37.237806,-1.854528,terrestre,VULCO,P,dm,D,228
1002,CARRETERA DE RONDA KM. 97,4620,37.239444,-1.868778,terrestre,VERADIESEL,P,dm,D,228
1003,CL ANCHA S.N.,4620,37.249083,-1.872667,terrestre,REPSOL,P,OM,D,228
1004,PARAJE PISAICA DE LA VIRGEN S/N,4240,36.876639,-2.409389,terrestre,S.A.T. PISAICA DE LA VIRGEN,P,dm,N,229
1005,CALLE SIERRA NEVADA 90,4240,36.880333,-2.423250,terrestre,GONZALEZ CAÑABATE S.L.,P,dm,D,229
1006,CALLE SIERRA   ATALAYA 6,4240,36.879306,-2.422972,terrestre,ENERGY CARBURANTES,P,dm,D,229
1007,CARRETERA VIATOR - EL ALQUIAN KM. 85,4240,36.878167,-2.423139,terrestre,BP VIATOR,P,OM,N,229
1008,CALLE SIERRA DE CAZORLA 23 (P.I. LA JUAIDA) 23,4240,36.884611,-2.419472,terrestre,REPSOL,P,dm,D,229
1009,POLIGONO SIERRA DE CAZORLA S7N,4230,36.883306,-2.420694,terrestre,SHELL,P,dm,D,230
1010,AVENIDA SIERRA DE GADOR 6,4738,36.803278,-2.625167,terrestre,CAMPO ROQUETAS,P,dm,N,231
1011,CAMINO CORTIJO SAN LUCIANO S/N,4738,36.807167,-2.673639,terrestre,E.S. GASOLEOS HORTICAMPO - VICAR,P,dm,N,232
1012,DISEMINADO CARRETERA ZAMORA 2702 2702,4738,36.831444,-2.641889,terrestre,E.S. COOP SANTA MARIA-VICAR-MURGIVERDE,P,dm,D,233
1013,BULEVAR CIUDAD DE VICAR 659,4738,36.804778,-2.621028,terrestre,REPSOL,P,OM,N,233
1014,PARAJE EL VIZCONDE CARRETERA IRYDA SECTOR IV S/N,4738,36.782806,-2.675944,terrestre,E.S.VICASOL,P,dm,I,233
1015,CARRETERA ROQUETAS KM. 9,4738,36.831444,-2.642722,terrestre,BP VIAPARK,P,OM,N,233
1016,BULEVAR BULEVAR CIUDAD DE VICAR 300,4738,36.807389,-2.609389,terrestre,BP VICAR,P,OM,N,233
1017,CTRA. NACIONAL 340,4738,36.799468,-2.653568,terrestre,CONSUMOMAR,P,dm,D,233
1018,CARRETERA MOJONERA AL SOLANILLO KM. S/N,4738,36.737694,-2.661000,terrestre,AGLA,P,dm,N,233
1019,AVENIDA BULEVAR CIUDAD DE VÍCAR 715,4738,36.804333,-2.623361,terrestre,PLENOIL,P,dm,D,233
1020,AVENIDA ANDALUCIA S/N,4661,37.361889,-2.044917,terrestre,OIL BAROL SL,P,dm,D,234
1021,CALLE GASTEIZBIDEA 59,1240,42.842917,-2.519194,terrestre,ES DULANTZI REPSOL,P,dm,D,235
1022,CALLE MASKURIBAI KALEA 14,1470,43.044944,-3.000889,terrestre,BALLENOIL,P,dm,N,236
1023,POLIGONO ZANKUETA 0,1468,43.044333,-2.989111,terrestre,ESTACIONES GB,P,dm,D,237
1024,CARRETERA A-624 KM. 378,1450,43.031889,-2.967611,terrestre,CEPSA,P,dm,D,238
1025,CARRETERA A-132 VITORIA-ESTELLA KM. 23,1120,42.753194,-2.477917,terrestre,(SIN RÓTULO),P,dm,I,239
1026,N-240-B km 118,1510,42.941417,-2.639528,terrestre,CEPSA,P,dm,D,240
1027,AUTOVIA N-1 km 358,1520,42.876861,-2.616361,terrestre,REPSOL,P,OM,D,241
1028,AVENIDA GARAY 23,1474,43.123361,-3.122528,terrestre,AVIA ,P,dm,D,242
1029,CALLE DEIDA 6,1250,42.870861,-2.312056,terrestre,ADS,P,dm,D,243
1030,CARRETERA CTRA.VITORIA-ESTELLA KM. 38,1110,42.670222,-2.357278,terrestre,PETRONOR,P,dm,I,244
1031,CARRETERA N-1 KM. 3644,1192,42.878556,-2.518167,terrestre,REPSOL,P,OM,D,245
1032,POLIGONO SAN JOSE DE LOS LLANOS 13,1230,42.811972,-2.809417,terrestre,BIDEKO ATERPE,R,dm,N,246
1033,CALLE TRATADO DE PARIS 6,1230,42.823778,-2.772250,terrestre,EUROCAM,P,dm,D,246
1034,CALLE MAASTRICHT 2,1230,42.825472,-2.773139,terrestre,OÑATRANS,R,dm,D,246
1035,CALLE TRATADO DE MAASTRICH 1,1230,42.825250,-2.774750,terrestre,GERANTISAN,P,dm,D,246
1036,CALLE A-1 KM 342. POL. IND. SUBILLABIDE (SUVILLAVIDE BIDEA) 2,1230,42.824389,-2.770694,terrestre,NATURGY,P,dm,D,246
1037,CARRETERA N-124 KM. 35,1212,42.635194,-2.849833,terrestre,REPSOL,P,OM,I,247
1038,CARRETERA A-124 KM. 65,1300,42.547639,-2.578806,terrestre,REPSOL,P,OM,I,248
1039,CARRETERA A-2122 KM. 11,1423,42.755583,-3.045750,terrestre,AVIA,P,dm,I,249
1040,AVENIDA ZUMALACARREGUI (C.C. EROSKI) S/N,1400,43.138000,-2.968000,terrestre,EROSKI,P,dm,I,250
1041,CL ARETA 2,1400,43.148639,-2.951361,terrestre,PETRONOR,P,OM,D,250
1042,CARRETERA LOGROÑO KM. 10,1320,42.490611,-2.432278,terrestre,E.S. OION,P,dm,D,251
1043,ACCESO A2622 0,1420,42.811250,-2.901944,terrestre,E.S. TOCALU ,P,dm,N,252
1044,AU AP-68 63  D,1213,42.743111,-2.913306,terrestre,PETRONOR,P,OM,D,253
1045,AU AP-68 635,1213,42.741361,-2.913222,terrestre,PETRONOR,P,OM,I,253
1046,POLIGONO SUI 1 (C.C. EROSKI) 1,1213,42.704639,-2.917639,terrestre,EROSKI,P,dm,N,254
1047,CARRETERA N-I KM. 323,1213,42.710639,-2.906944,terrestre,SHELL,P,OM,N,254
1048,AVENIDA ALAVA 12,1213,42.692917,-2.920667,terrestre,EESS DYNEFF,P,dm,D,254
1049,POLIGONO OKITURRI 3,1207,42.863583,-2.324139,terrestre,MOLGAS,P,dm,D,255
1050,CALLE FUEROS S/N SN,1200,42.852694,-2.379083,terrestre,ALAVESA,P,dm,D,256
1051,CALLE ARIKRUZ 6,1200,42.849361,-2.402028,terrestre,FUEL TRUCK,P,dm,N,256
1052,CALLE EGUILEOR 1,1200,42.846056,-2.387694,terrestre,ORHELA,R,dm,D,256
1053,CARRETERA ANTIGUA NACIONAL I KM. 375,1200,42.848944,-2.394583,terrestre,GALP,P,OM,N,256
1054,CALLE DEIDA 4,1207,42.871167,-2.314083,terrestre,VALCARCE,P,dm,D,257
1055,POLIGONO OKITURRI S/N,1207,42.863500,-2.320361,terrestre,"ANDAMUR ""SAN ROMAN""",P,dm,D,257
1056,CALLE POLIGONO OKITURRI 4,1207,42.863583,-2.324083,terrestre,CEPSA,P,OM,D,257
1057,CL PORTAL DE ELORRIAGA17,1002,42.849778,-2.648306,terrestre,REPSOL,P,OM,D,258
1058,CALLE ALTO DE ARMENTIA 23,1007,42.836472,-2.701028,terrestre,BALLENOIL,P,dm,D,258
1059,CALLE ALTO DE ARMENTIA 10,1007,42.837111,-2.700972,terrestre,ARMENTIA,P,dm,D,258
1060,CALLE ALTO DE ARMENTIA 2,1007,42.836778,-2.698917,terrestre,REPSOL,P,dm,N,258
1061,CALLE PORTAL DE CASTILLA 32,1008,42.842833,-2.682278,terrestre,REPSOL,P,OM,D,258
1062,CALLE URARTEA 23,1010,42.863778,-2.712722,terrestre,AVIA,P,dm,D,258
1063,CALLE BREMEN 6,1010,42.854694,-2.708611,terrestre,EROSKI,P,dm,D,258
1064,CALLE ZUAZOBIDEA 24,1010,42.838139,-2.725944,terrestre,COALTRANS  SDAD COOP,R,dm,D,258
1065,CALLE ALIBARRA 34,1010,42.864944,-2.710500,terrestre,AVIA,P,dm,N,258
1066,AVENIDA MEDITERRANEO 7,1010,42.849028,-2.693722,terrestre,CEPSA,P,dm,N,258
1067,CALLE DUSSELDORF 1,1010,42.852417,-2.709972,terrestre,CEPSA,P,dm,D,258
1068,AVENIDA AVDA. DE LOS HUETOS 56,1010,42.857194,-2.716389,terrestre,ONA LOWCOST,P,dm,N,258
1069,AVENIDA DE LOS HUETOS 64,1010,42.857667,-2.717833,terrestre,GM OIL,P,dm,D,258
1070,CALLE VENTA DE LA ESTRELLA 5,1006,42.837083,-2.657611,terrestre,EUSKADILOWCOST,P,dm,D,258
1071,CALLE CAMPO DE LOS PALACIOS 12,1006,42.833611,-2.666889,terrestre,BALLENOIL,P,dm,D,258
1072,CALLE VENTA DE LA ESTRELLA 3,1006,42.836833,-2.658222,terrestre,CEPSA,P,dm,D,258
1073,CALLE JOSE MARIA IPARRAGUIRRE 19,1006,42.836667,-2.660000,terrestre,REPSOL,P,OM,N,258
1074,CL TRIANAS 17,1006,42.838722,-2.664500,terrestre,REPSOL,P,OM,D,258
1075,AV AVENIDA DEL CANTABRICO8 -(PG PO,1013,42.864667,-2.660222,terrestre,REPSOL,P,OM,D,258
1076,CALLE BETOÑO 1,1013,42.859278,-2.661694,terrestre,PETRONOR,P,OM,D,258
1077,CALLE ZARAMAGA 1,1013,42.860306,-2.664278,terrestre,EROSKI,P,dm,N,258
1078,CALLE PORTAL DE GAMARRA 35,1013,42.872556,-2.658583,terrestre,PETROPRIX,P,dm,I,258
1079,CALLE AGIRRELANDA 12,1013,42.871806,-2.675944,terrestre,ONA LOWCOST,P,dm,D,258
1080,CALLE PORTAL DE GAMARRA 37,1013,42.872639,-2.658528,terrestre,GAMARRA LOW COST,P,dm,D,258
1081,CALLE PORTAL DE ARRIAGA 66,1013,42.868611,-2.678833,terrestre,ONAINDIA,P,dm,N,258
1082,CALLE REYES CATOLICOS 2,1013,42.855000,-2.672944,terrestre,CEPSA,P,OM,N,258
1083,CALLE PORTAL DE GAMARRA 7,1013,42.865278,-2.661139,terrestre,BP GAMARRA,P,OM,I,258
1084,CALLE DEBA 1,1013,42.856194,-2.656861,terrestre,BP  SALBURUA,P,OM,N,258
1085,CALLE PORTAL DE BERGARA 2,1013,42.864694,-2.653139,terrestre,SHELL,P,OM,N,258
1086,CALLE MASPARRA 26,1195,42.845722,-2.753750,terrestre,NORPETROL,P,dm,I,258
1087,CL AVENIDA HUETOS 81,1195,42.857472,-2.721583,terrestre,PETRONOR,P,OM,I,258
1088,CALLE ZEARSOLOETA 1,1195,42.847528,-2.752139,terrestre,BEROIL GASTEIZ,P,dm,D,258
1089,AVENIDA DEL ZADORRA 144,1193,42.872389,-2.670833,terrestre,LOW COST EUSKADI SL,P,dm,D,259
1090,CARRETERA NACIONAL 1 KM. 3418,1195,42.818944,-2.778694,terrestre,CEPSA ,P,dm,D,260
1091,ZUAZOBIDEA 4,1015,42.846389,-2.730639,terrestre,COCEFOR,R,dm,N,258
1092,CALLE JUNDIZ 14,1015,42.836750,-2.736361,terrestre,TRANSARABA,R,dm,N,258
1093,CALLE MENDIGORRITXU 50,1015,42.843111,-2.747639,terrestre,N1JUNDIZ,P,dm,N,258
1094,VIAL CTRA. N102 KM347 N102,1195,42.829528,-2.722278,terrestre,IBAIA ENERGY,P,dm,I,261
1095,AUTOVIA VITORIA-ATUBE KM. 6,1196,42.895667,-2.702278,terrestre,REPSOL,P,OM,D,262
1096,CR N-1 3505,1196,42.877139,-2.712472,terrestre,REPSOL,P,OM,D,263
1097,CR N-1 3505,1196,42.878694,-2.714472,terrestre,REPSOL,P,OM,I,263
